inci_name,id,potency_tier,time_of_day,barrier_tax_score,sun_sensitivity
nicotiana benthamiana hexapeptide-40 sh-oligopeptide-1,5964,1,ANY,0,False
phaseolus lunatus green bean seed extract,5965,1,ANY,0,False
pentaclethra macroloba seed oilbehenic acidaminopropanediol amidesesters,5966,1,ANY,0,False
sodium isostearate,5967,1,ANY,0,False
sodium benzoate iln 30092,5968,1,ANY,0,False
methyl methacrylateglycol dimethacrylate crosspolymer,5969,1,ANY,0,False
homosalate 70,5970,2,AM,0,False
citrus japonica fruit extract,5971,1,ANY,0,True
morinda citrifolia extract,5972,1,ANY,0,False
thymus vulgaris thyme flowerleaf extract,5973,1,ANY,0,False
cetyl stearate,5974,1,ANY,0,False
nicotiana benthamiana octapeptide-30 sh-oligopeptide-2,5975,1,ANY,0,False
hydrolyzed rhodophyceae extract,5976,1,ANY,0,False
xanthium sibiricum fruit extract,5977,1,ANY,0,False
cyperus rotundus root extract,5978,1,ANY,0,False
alpinia officinarum root extract,5979,1,ANY,0,False
avobenzone 270,5980,2,AM,0,False
homosalate 630,5981,2,AM,0,False
octisalate 405,5982,2,AM,0,False
octocrylene 900,5983,2,AM,0,False
nicotiana benthanmiana hexapeptide-40 sh-polypeptide-76,5984,1,ANY,0,False
hibiscus sabdariffa fruit extract,5985,1,ANY,0,False
acrylamide sodium acryloyldimethyltaurate copolymer,5987,1,ANY,0,False
ci 77891 titanium dioxide iln 20225,5988,2,AM,0,False
jasminum sambac flower extract,5989,1,ANY,0,False
acacial senegal gum,5990,1,ANY,0,False
poloxamer,5991,1,ANY,0,False
collagex-ce complex with copper tripeptide and marine ferments,5992,1,ANY,0,False
white water lily extract,5993,1,ANY,0,False
green bean seed extract,5994,1,ANY,0,False
tucuma,5995,1,ANY,0,False
cupuacu and murumuru butters aqua water,5996,1,ANY,0,False
polygyceryl-6 caprylate,5997,1,ANY,0,False
juglans regia walnut seed extract,5998,1,ANY,0,False
polygonatum odoratum rhizome extract,6000,1,ANY,0,False
hydrolyzed soybean extract,6001,1,ANY,0,False
peg-8 isostearate,6002,1,ANY,0,False
pinus koraiensis seed oil,6003,1,ANY,0,False
castanea crenata chestnut shell extract,6004,1,ANY,0,False
spirodela polyrhiza extract,6005,1,ANY,0,False
prunus mume seed extract,6006,1,ANY,0,False
nelumbo nucifera seed extract,6007,1,ANY,0,False
phytosteryl isostearyl dimer dilinoleate,6008,1,ANY,0,False
methoxy peg-114polyepsilon caprolactone,6009,1,ANY,0,False
hydrolyzed ginseng saponins enzyme-treated red ginseng saponins,6010,1,ANY,0,False
glyceryl arachidonate,6011,1,ANY,0,False
vitis vinifera grape leaf extract,6012,1,ANY,0,False
perilla ocymoides seed extract,6013,1,ANY,0,False
panax ginseng flower extract,6014,1,ANY,0,False
tbhq,6015,1,ANY,0,False
dioscorea japonica root extract,6016,1,ANY,0,False
crataegus pinnatifida fruit extract,6017,1,ANY,0,False
pueraria thunbergiana flowerleafstem extract,6018,1,ANY,0,False
salicornia herbacea e,6019,1,ANY,0,False
panax ginseng seed oil,6020,1,ANY,0,False
panax ginseng leafstem extract,6021,1,ANY,0,False
hydrogenated castor oil isostearate,6022,1,ANY,0,False
polygonatum officinale rhizomeroot extract,6023,1,ANY,0,False
polygonatum sibiricum rootrhizome powder,6024,1,ANY,0,False
polygonatum odoratum rhizome powder,6025,1,ANY,0,False
panax ginseng root water,6026,1,ANY,0,False
prunus mume flower extract,6027,1,ANY,0,False
peg-15 glyceryl isostearate,6028,1,ANY,0,False
panax ginseng root powder,6029,1,ANY,0,False
rehmannia gutinosa root extract,6032,1,ANY,0,False
oldenlandia diffusa extract,6033,1,ANY,0,False
hydrolyzed ginseng saponins hydrolyzed white ginseng saponins,6034,1,ANY,0,False
panax ginseng berry extract,6035,1,ANY,0,False
olive oil peg-8 esters,6036,1,ANY,0,False
hydrolyzed proanthocyanidin,6039,1,ANY,0,False
microcrystalline waxcera microcristallinacire microcrystalline,6048,1,ANY,0,False
orchis mascula orchid flower extract,6049,1,ANY,0,False
cananga odorata ylang ylang flower extract,6050,1,ANY,0,False
cucumis melo cantalupensis cantaloupe fruit extract,6051,1,ANY,0,False
rose gallica flower extract,6052,1,ANY,0,False
cinnamomum cassia cinnamon bark extract,6053,1,ANY,0,False
coffea arabica coffee leafseed extract,6054,1,ANY,0,False
cetearyl alchol,6055,1,ANY,0,False
acrylatespalmeth-25 acrylate copolymer,6056,1,ANY,0,False
cinnamic aldehyde,6058,1,ANY,0,False
rosa damascene bulgarian rose flower oil,6059,1,ANY,0,False
rosa gallica rose flower powder,6060,1,ANY,0,False
all natural fragrance,6061,1,ANY,0,False
polyester-5,6062,1,ANY,0,False
papaver rhoeas extract,6063,1,ANY,0,False
annuus sunflower seed wax,6064,1,ANY,0,False
retinyl linoleate,6065,1,ANY,0,False
vitus vinifera grape seed oil,6066,1,ANY,0,False
brassica oleracea italica broccoli seed oil,6067,1,ANY,0,False
botanical blend aqua,6068,1,ANY,0,False
cypripedium pubescens extract,6069,1,ANY,0,False
opuntia vulgaris leaf extract,6070,1,ANY,0,False
saccharomyces cerevisiae yeast extract,6071,1,ANY,0,False
glycyrrhiza glabra root extract,6073,1,ANY,0,False
cymbopogon schoenanthus lemongrass oil,6074,1,ANY,0,True
persea gratissima extra virgin,6075,1,ANY,0,False
vitis vinifera cold-pressed concord grape seed oil,6077,1,ANY,0,False
dimethyl isosorbide and hydroxypinacolone retinoate,6080,1,ANY,0,False
chamomila recutita matricaria flower oil,6081,1,ANY,0,False
anthemis nobilis english chamomile oil,6082,1,ANY,0,False
eriocephalus punctualatus cape chamomile oil,6083,1,ANY,0,False
citrus aurantium amara neroli oil,6084,1,ANY,0,True
citrus aurantium dulcis blood orange oil,6085,1,ANY,0,True
cananga odorata flower ylang ylang oil,6086,1,ANY,0,False
vetivera zizanoides vetiver oil,6087,1,ANY,0,False
helianthus annuus sunflower seed oil and rosmarinus officinalis rosemary leaf extract,6088,1,ANY,0,False
ci 61565 green 6,6089,1,ANY,0,False
ci 60725 violet 2,6090,1,ANY,0,False
silybum marianum milk thistle seed oil,6091,1,ANY,0,False
nigella sativa black cumin seed oil,6092,1,ANY,0,False
citrus aurantium amara neroli flower oil,6094,1,ANY,0,True
citrus paradisii grapefruit peel oil,6095,1,ANY,0,True
melia azadirachta neem flower extract,6096,1,ANY,0,False
amber leaf extract,6097,1,ANY,0,False
ocimum basilicum basil leaf extract,6098,1,ANY,0,False
citrus sinesis sweet orange oil,6099,1,ANY,0,True
citrus tangerina peel oil,6100,1,ANY,0,True
chlorphenesin glycerin,6101,1,ANY,0,False
peg-12 dimethiconeppg-20,6102,1,ANY,0,False
madecassoside acid,6103,1,ANY,0,False
papaver rhoeas red poppy extract,6104,1,ANY,0,False
hieracium pilosella hawkweed daisy extract,6105,1,ANY,0,False
c10-18 triglycerideds,6106,1,ANY,0,False
hydroxyethyl acrylatesodium acryloyldimethyl,6107,1,ANY,0,False
taurate copolymer,6108,1,ANY,0,False
polypropylsilsesquioxane,6109,1,ANY,0,False
butyrospermum parkii shea butter polyglyceryl-3 beeswax,6110,1,ANY,0,False
aesculus hippocastanum horse chesnut extract,6111,1,ANY,0,False
methylproanediol,6112,1,ANY,0,False
pfaffia paniculata brazilian ginseng root extract,6113,1,ANY,0,False
carthamus tinctorious seed oil,6114,1,ANY,0,False
tagetes erecta marigold flower extract,6115,1,ANY,0,False
extract blend water eau aqua,6116,1,ANY,0,False
opuntia tuna fruit prickly pear extract,6117,1,ANY,0,False
agave tequilana leaf blue agave extract,6118,1,ANY,0,False
cypripedium pubescens lady slipper orchid extract,6119,1,ANY,0,False
opuntia vulgaris cactus extract,6120,1,ANY,0,False
aloe barbadensis leaf extract saccharomyses cerevisiae yeast extract lactic acid,6121,3,PM,3,True
ppg-12 smdi copolymer,6122,1,ANY,0,False
ceteareth 20,6123,1,ANY,0,False
peg-75 meadowfoam oil,6124,1,ANY,0,False
xantham gum,6125,1,ANY,0,False
dmdm hydantoin,6126,1,ANY,0,False
cold pressed avocado oil,6127,1,ANY,0,False
vitis vinifera organic,6128,1,ANY,0,False
cold pressed concord grape seed oil,6129,1,ANY,0,False
rubus fruticosus cold pressed blackberry seed oil,6130,1,ANY,0,False
salvia hispanica cold pressed chia oil,6131,1,ANY,0,False
chondrus crispus red algae extract,6133,1,ANY,0,False
c13-15 alkane from sugarcane,6134,1,ANY,0,False
tripolyglyceryl-3lauryl hydrogenated trilinoleate,6135,1,ANY,0,False
pimpinella anisum anise fruit extract,6136,1,ANY,0,False
rhus verniciflua peel waxrhus succedanea fruit wax,6137,1,ANY,0,False
rosa centifolia flower wax,6138,1,ANY,0,False
citrus australasica fruit extract,6139,1,ANY,0,True
butyrospermum parkii butter extract,6140,1,ANY,0,False
lippia citriodora flower extract,6141,1,ANY,0,False
oenothera biennis seed extract,6142,1,ANY,0,False
octyldoecanol,6143,1,ANY,0,False
polygyceryl-2 caprate,6144,1,ANY,0,False
montmorillonoite,6145,1,ANY,0,False
rice oil glycereth-8 esters,6146,1,ANY,0,False
dehydeoacetic acid,6147,1,ANY,0,False
rubus idaeus cold pressed red raspberry seed oil,6148,1,ANY,0,False
simmondsia chineses jojoba seed oil,6149,1,ANY,0,False
vaccinium macrocarpon cold pressed cranberry seed oil,6150,1,ANY,0,False
punica granatum cold pressed pomegranate seed oil,6151,1,ANY,0,False
oenothera biennis evening primrose seed,6152,1,ANY,0,False
ribes nigrum black current seed oil,6153,1,ANY,0,False
cardiospermum halicacabum flower leaf vine extract,6154,1,ANY,0,False
zingiber officinale,6155,1,ANY,0,False
rosemarinus officinalis rosemary leaf extract,6156,1,ANY,0,False
boswellia serrata resin extract,6157,1,ANY,0,False
pegppg-18 18 dimethicone,6158,1,ANY,0,False
vaccinium corymbosum cold pressed blueberry seed oil,6159,1,ANY,0,False
vitis vinifera cold pressed chardonnay grape seed oil seed oil,6160,1,ANY,0,False
daucus carota sativa cold pressed wild carrot seed oil,6161,1,ANY,0,False
nigella sativa cold pressed black cumin seed oil,6162,1,ANY,0,False
brassica oleracea italic cold pressed broccoli seed oil,6163,1,ANY,0,False
ubiquinone coq10,6164,1,ANY,0,False
4-t- butylcyclohexanol,6165,1,ANY,0,False
helianthus annuss sunflower seed oil,6166,1,ANY,0,False
polysorbate,6167,1,ANY,0,False
brassica campestris sterols,6168,1,ANY,0,False
polyglyceryl-6,6169,1,ANY,0,False
polyglyceryl-3 beeswaxl,6170,1,ANY,0,False
tangerine citrus tangerina oil,6171,1,ANY,0,True
citrus sinensis sweet orange oil,6172,1,ANY,0,True
tanacetum annuum blue tansy leaf oil,6173,1,ANY,0,False
matricaria recutita german chamomile essential oil,6174,1,ANY,0,False
ylang ylang canaga odorata flower oil,6175,1,ANY,0,False
citrus aurantium var amara neroli flower oil,6176,1,ANY,0,True
anthemis nobilis chamomile roman flower oil,6177,1,ANY,0,False
moringa oil hydrogenated moringa oil esters moringa butter,6178,1,ANY,0,False
citrus aurantium dulcis sweet orange oil,6179,1,ANY,0,True
cera alba,6180,1,ANY,0,False
isosqualane,6181,1,ANY,0,False
c30 hydrocarbons,6182,1,ANY,0,False
tanecetum annuum blue tansy oil,6183,1,ANY,0,False
eriocephalus punctulatus cape chamomile oil,6184,1,ANY,0,False
olive oil glyceryth-8 esters,6185,1,ANY,0,False
leptospermum scoparium manuka branchleaf oil,6186,1,ANY,0,False
solanum melongena eggplant leaf extract,6187,1,ANY,0,False
yeast ferment pink yeast extract,6188,1,ANY,0,False
epigallocatechin gallatyl glucoside egcg,6189,1,ANY,0,False
laminaria digitata sea kelp extract,6190,1,ANY,0,False
zymomonas ferment extract,6191,1,ANY,0,False
jasminum officinale jasmine flower leaf extract,6192,1,ANY,0,False
rose damascena extract,6193,1,ANY,0,False
lauroyl lactylate,6194,1,ANY,0,False
matodextrin,6195,1,ANY,0,False
anthemis nobilis roman chamomile flower oil,6196,1,ANY,0,False
acmella oleracea spilanthes extract,6197,1,ANY,0,False
lens escuelenta lentil fruit extract,6198,1,ANY,0,False
lilium candidum madonna lilly flower extract,6199,1,ANY,0,False
extract blend water,6200,1,ANY,0,False
aloe barbadensis leaf extract and saccharomyses cerevisiae yeast extract lactic acid,6201,3,PM,3,True
trisodium sulfoccinate,6202,1,ANY,0,False
sodium xylenesulfonate,6203,1,ANY,0,False
cetyl peg ppg-101 dimethicone,6204,1,ANY,0,False
opuntia ficus-indica prickly pear fruit extract,6205,1,ANY,0,False
linum usitatissimum flax seed oil,6206,1,ANY,0,False
leptospermum scoparium branchleaf oil,6207,1,ANY,0,False
tocopherols,6208,1,ANY,0,False
denatured alcohol,6209,1,ANY,0,False
coccinia indica leaf extract,6210,1,ANY,0,False
theobroma cacao seed butter,6211,1,ANY,0,False
carthamus tinctorius seed oil,6212,1,ANY,0,False
coffea arabica seed extract,6213,1,ANY,0,False
lens esculenta fruit extract,6214,1,ANY,0,False
aesculus hippocastanum extract,6215,1,ANY,0,False
pyrus malus fruit extract,6216,1,ANY,0,False
tagetes erecta flower extract,6217,1,ANY,0,False
octocrylene 35,6218,2,AM,0,False
and zinc oxide 1632,6219,2,AM,0,False
c12-c15 alkyl benzoate,6220,1,ANY,0,False
cetyl diglyceryl tristrimethylsiloxysilyl ether dimethicone,6221,1,ANY,0,False
ppg-24-glycereth-24 1,6222,1,ANY,0,False
magnesium myristate,6223,1,ANY,0,False
3,6224,1,ANY,0,False
homosalate 8,6225,2,AM,0,False
octocrylene 4,6226,2,AM,0,False
olibanum,6227,1,ANY,0,False
octocrylene 75,6228,2,AM,0,False
cetyl behenate,6229,1,ANY,0,False
pentasodium triphosphate,6230,1,ANY,0,False
cerium oxide,6231,1,ANY,0,False
platinum powder,6232,1,ANY,0,False
octyldodecyl citrate crosspolymer,6233,1,ANY,0,False
polyester-25,6234,1,ANY,0,False
dibutyl ethylhexanol glutamide,6235,1,ANY,0,False
pentaclethra macroloba oil,6236,1,ANY,0,False
zinc oxide 175,6237,2,AM,0,False
polyclyceryl-3 lactatelaurate,6238,1,ANY,0,False
raphanus sativus radish seed oil,6239,1,ANY,0,False
avobenzone 29,6240,2,AM,0,False
silica caprylyl silylate,6241,1,ANY,0,False
zinc oxide 247,6242,2,AM,0,False
polyglyceryl-10 pentaisostearate,6243,1,ANY,0,False
nylon-612,6244,1,ANY,0,False
sodium dehyrdoacetate,6245,1,ANY,0,False
olive glycerides,6246,1,ANY,0,False
may contain iron oxides ci 77492,6247,1,ANY,0,False
77491,6248,1,ANY,0,False
77499,6249,1,ANY,0,False
quercus robur bark extract,6250,1,ANY,0,False
quercus robur wood extract,6251,1,ANY,0,False
zinc oxide 165,6252,2,AM,0,False
tetradecane,6253,1,ANY,0,False
cetearyl nonanoate,6254,1,ANY,0,False
brassica campestris aleurites fordi oil copolymer,6255,1,ANY,0,False
hexadecane,6256,1,ANY,0,False
withania somnifera flower extract,6257,1,ANY,0,False
octocrylene 9,6258,2,AM,0,False
tremella fuciformis sporocap extract,6259,1,ANY,0,False
citrus sinensis peel oil,6260,1,ANY,0,True
avobenzone 2 percent,6261,2,AM,0,False
homosalate 9 percent,6262,2,AM,0,False
octisalate 5 percent,6263,2,AM,0,False
octocrylene 10 percent,6264,2,AM,0,False
ethyl olivate,6265,1,ANY,0,False
ceramide np ceramide iii b,6266,1,ANY,0,False
homosalate 7,6267,2,AM,0,False
aletris farinosa root extract,6268,1,ANY,0,False
titanium dioxide 133,6272,2,AM,0,False
zinc oxide 1742,6273,2,AM,0,False
zinc oxide 249,6274,2,AM,0,False
iron oxides cl 77492,6275,1,ANY,0,False
aniba rosaeodora rosewood wood oi,6276,1,ANY,0,False
cucumis sativus cucumber fruit extact,6277,1,ANY,0,False
zinc oxide 160,6278,2,AM,0,False
c13-14 alkane,6279,1,ANY,0,False
zinc oxide 12,6280,2,AM,0,False
calendula officinalis flower extract caprylhydroxamic acid,6281,1,ANY,0,False
spiraea ulmaria root extract,6282,1,ANY,0,False
zinc oxide 21,6283,2,AM,0,False
bertholletia excelsa seed oil,6284,1,ANY,0,False
octinoxate 5,6285,1,ANY,0,False
aloe babadensis leaf juice,6286,1,ANY,0,False
disodium ethylene dicocamide peg-15 disulfate,6287,1,ANY,0,False
erythulose,6288,1,ANY,0,False
tocopheryl acetate vitmain e acetate,6289,1,ANY,0,False
palmitoyl carnitine,6290,1,ANY,0,False
aloe barbedensis aloe leaf juice,6291,1,ANY,0,False
benzophenone-3,6292,1,ANY,0,False
palmitoyal carnitine,6293,1,ANY,0,False
ci 17200 dc red no 33,6294,1,ANY,0,False
butylphenyl methylpropionalc15,6295,1,ANY,0,False
salvia hispanica sage seed oil,6296,1,ANY,0,False
vaccinium myrtillus myrtle fruit extract,6297,1,ANY,0,False
theobroma cacoa cocoa seed extract,6298,1,ANY,0,False
ethylhexylglycerin parfum fragrance,6299,1,ANY,0,False
peg-8 capryliccapric glycerides,6300,1,ANY,0,False
octyldodeceth-25,6301,1,ANY,0,False
ci 47000 dc yellow no11,6302,1,ANY,0,False
ci 45410 dc red no28,6303,1,ANY,0,False
boswellia serrata gum,6304,1,ANY,0,False
prophyridium cruentum extract,6305,1,ANY,0,False
simmondisa chinesis jojoba seed oil,6306,1,ANY,0,False
parfum frangrance,6307,1,ANY,0,False
ci 45410 fdc red no28,6308,1,ANY,0,False
dextrin palmitatehexyldecanoate,6309,1,ANY,0,False
isochrysis galbana extract,6310,1,ANY,0,False
oryza sativa rice seed protein,6311,1,ANY,0,False
sea salt extract,6312,1,ANY,0,False
stearoyl inulin,6313,1,ANY,0,False
gardenia taitensis flower extract,6314,1,ANY,0,False
fructosyl cocoateolivate,6315,1,ANY,0,False
sodium cocoylolivoyl hydrolyzed oatwheat protein,6316,1,ANY,0,False
cocoyl hydroxyethyl imidazoline,6317,1,ANY,0,False
methyl alcohol,6318,1,ANY,0,False
gardenia tahitensis flower extract,6319,1,ANY,0,False
quaternium-90 sepiolite,6320,1,ANY,0,False
quaternium-90 montmorillonite,6321,1,ANY,0,False
mentha pulegium,6322,1,ANY,0,False
laureth-21,6323,1,ANY,0,False
cera carnaubacopernicia cerifera carnauba waxcire de carnauba,6324,1,ANY,0,False
hydrolyzed ginseng saponins,6325,1,ANY,0,False
dihydroxypropyl peg-5 linoleammonium chloride,6326,1,ANY,0,False
hamamelis virginiana witch hazel barkleaftwig extract,6327,1,ANY,0,False
babassu oil glycereth-8 esters,6328,1,ANY,0,False
citrus tangerina tangerine fruit water,6329,1,ANY,0,True
beta vulgarisbeet root extractextrait de racine de betterave,6330,1,ANY,0,False
kaolin white clay,6331,1,ANY,0,False
kaolin rose clay,6333,1,ANY,0,False
citrus aurantium dulcis orange flower extract,6334,1,ANY,0,True
citrus sinensis orange peel oil,6335,1,ANY,0,True
l lactic acid,6336,3,PM,3,True
silybum marianum ethyl ester,6337,1,ANY,0,False
cupuacu butter glycerides,6338,1,ANY,0,False
isopropyl shea butterate,6339,1,ANY,0,False
gaultheria procumbens wintergreen leaf extract,6340,1,ANY,0,False
yucca schidigera extract,6341,1,ANY,0,False
chlorella pyrenoidosa,6342,1,ANY,0,False
juniperus communis fruit extract,6343,1,ANY,0,False
sodium caproyllauroyl lactylate,6344,1,ANY,0,False
ci 77288,6345,1,ANY,0,False
sage flowerleafstem extract,6346,1,ANY,0,False
rye flour,6347,1,ANY,0,False
lavender flowerleafstem water,6348,1,ANY,0,False
maranta arundinacea root extract,6349,1,ANY,0,False
santalum spicatum sandalwood seed oil,6350,1,ANY,0,False
lannea microcarpa fruit extract,6351,1,ANY,0,False
methyl eugenol,6353,1,ANY,0,False
centella asiatica gotu kola extract,6354,1,ANY,0,False
tilia europaea linden leafflower extract,6355,1,ANY,0,False
lavandula stoechas spanish lavender extract,6356,1,ANY,0,False
narcissus tazetta daffodil bulb extract,6357,1,ANY,0,False
menyanthes trifoliata buckbean flower extract,6358,1,ANY,0,False
piper cubeba fruit extract,6359,1,ANY,0,False
rosa damascena rose flower oil,6360,1,ANY,0,False
citrus paradisi grapefruit oil,6361,1,ANY,0,True
eugenia caryophyluss flower oil,6362,1,ANY,0,False
curcuma zedoaria root oil,6363,1,ANY,0,False
cymbopogon flexuosus lemongrass oil,6364,1,ANY,0,True
abies pectinata leaf oil,6365,1,ANY,0,False
foeniculum vulgare oil,6366,1,ANY,0,False
opuntia ficus indica,6368,1,ANY,0,False
asteriscus graveolens flowerfruitleafstem extract,6369,1,ANY,0,False
sodium hyaluronate olea europaea olive oil,6370,1,ANY,0,False
pheonix dactylifera date seed extract,6371,1,ANY,0,False
silybum marianum milk thistle ethyl ester,6372,1,ANY,0,False
citrus aurantium amara neroli distillate,6373,1,ANY,0,True
calcium ketogluconate,6374,1,ANY,0,False
salvia officinalis sage flowerleafstem extract,6375,1,ANY,0,False
lactobacillusarundinaria gigantea ferment filtrate,6376,1,ANY,0,False
hydrolyzed avocado protein,6377,1,ANY,0,False
dictyopteris membranacea sea fern extract,6378,1,ANY,0,False
rose hip seed oil,6379,1,ANY,0,False
jojoba oil,6380,1,ANY,0,False
elder flower extract,6381,1,ANY,0,False
calendula extract,6382,1,ANY,0,False
borage leaf extract,6383,1,ANY,0,False
alfalfa extract,6384,1,ANY,0,False
arnica extract,6385,1,ANY,0,False
linden flower extract,6386,1,ANY,0,False
essential oil blend for scent,6387,1,ANY,0,False
calendula officinalis flowerleafstem juice,6388,1,ANY,0,False
morus alba mulberry leaf extract,6389,1,ANY,0,False
