product_id,ingredient_id,concentration_rank
P504880,4613,16
P504880,20,17
P504880,5950,18
P504880,164,19
P504880,34,20
P504880,958,21
P504880,68,22
P504880,42,23
P504881,5950,1
P504881,45,2
P504881,6,3
P504881,5619,4
P504881,199,5
P504881,1189,6
P504881,1190,7
P504881,312,8
P504881,150,9
P504881,190,10
P504881,24,11
P504881,443,12
P504881,458,13
P504881,4614,14
P504881,692,15
P504881,28,16
P504881,31,17
P504881,30,18
P504881,958,19
P504881,1191,20
P504881,1179,21
P504881,888,22
P504881,297,23
P504881,1197,24
P504881,121,25
P504881,383,26
P504881,715,27
P504881,1222,28
P504881,42,29
P504881,68,30
P504881,489,31
P504881,1215,32
P504881,1216,33
P504881,1217,34
P504881,727,35
P504881,51,36
P504881,58,37
P504881,162,38
P504881,970,39
P504881,2292,40
P504881,291,41
P504881,85,42
P504881,437,43
P504881,117,44
P504881,4613,45
P504882,1278,1
P504882,5950,2
P504882,297,3
P504882,175,4
P504882,114,5
P504882,8,6
P504882,71,7
P504882,9,8
P504882,30,9
P504882,56,10
P504882,6,11
P504882,77,12
P504882,669,13
P504882,2026,14
P504882,4613,15
P504882,3174,16
P504882,98,17
P504882,144,18
P504882,3228,19
P504882,312,20
P504882,2030,21
P504882,190,22
P504882,5909,23
P504882,1318,24
P504882,323,25
P504882,1486,26
P504882,34,27
P504882,4614,28
P504882,121,29
P504882,2410,30
P504882,1584,31
P504882,457,32
P504882,43,33
P504882,942,34
P504882,162,35
P504882,150,36
P504882,75,37
P504882,775,38
P504882,476,39
P504882,17,40
P504882,31,41
P504882,211,42
P504882,929,43
P504882,62,44
P504882,1811,45
P504882,243,46
P504882,92,47
P504882,188,48
P504882,28,49
P504888,5884,1
P504888,270,2
P504888,6,3
P504888,251,4
P504888,136,5
P504888,8,6
P504888,4602,7
P504888,64,8
P504888,1449,9
P504888,942,10
P504888,832,11
P504888,833,12
P504888,836,13
P504888,839,14
P504888,308,15
P504888,838,16
P504888,420,17
P504888,107,18
P504888,834,19
P504888,835,20
P504888,837,21
P504888,76,22
P504888,101,23
P504888,17,24
P504888,225,25
P504888,845,26
P504888,907,27
P504888,843,28
P504888,846,29
P504888,4036,30
P504888,199,31
P504888,453,32
P504888,840,33
P504888,2552,34
P504888,847,35
P504888,12,36
P504888,910,37
P504888,844,38
P504888,848,39
P504888,593,40
P504888,150,41
P504888,71,42
P504888,3881,43
P504888,213,44
P504888,58,45
P504888,614,46
P504888,849,47
P504888,67,48
P504888,608,49
P504888,425,50
P504888,68,51
P504888,197,52
P504888,42,53
P504888,944,54
P504888,409,55
P504888,752,56
P504888,945,57
P504888,946,58
P504888,947,59
P504888,936,60
P504888,949,61
P504888,9,62
P504888,950,63
P504888,584,64
P504888,428,65
P504888,268,66
P504888,951,67
P504888,855,68
P504888,856,69
P504888,857,70
P504888,858,71
P504888,860,72
P504888,861,73
P504888,859,74
P504888,574,75
P504888,952,76
P504888,862,77
P504888,863,78
P504888,953,79
P504888,775,80
P504888,954,81
P504888,955,82
P504888,329,83
P504888,190,84
P504888,210,85
P504888,956,86
P504888,43,87
P504888,122,88
P504888,890,89
P504888,4601,90
P504888,189,91
P504888,85,92
P504888,891,93
P504888,892,94
P504888,893,95
P504888,374,96
P504888,669,97
P504888,2419,98
P504888,140,99
P504888,592,100
P504888,29,101
P504888,894,102
P504888,4613,103
P504888,226,104
P504888,55,105
P504888,315,106
P504888,4073,107
P504888,896,108
P504888,897,109
P504888,898,110
P504888,45,111
P504888,728,112
P504888,117,113
P504888,2292,114
P504888,4609,115
P504888,557,116
P504888,899,117
P504888,887,118
P504888,868,119
P504888,606,120
P504888,850,121
P504888,851,122
P504888,852,123
P504888,853,124
P504888,681,125
P504888,854,126
P504888,162,127
P504888,149,128
P504888,755,129
P504888,864,130
P504888,865,131
P504888,866,132
P504888,468,133
P504888,867,134
P504888,869,135
P504888,274,136
P504888,152,137
P504888,930,138
P504888,931,139
P504888,440,140
P504888,402,141
P504888,321,142
P504888,583,143
P504888,932,144
P504888,933,145
P504888,387,146
P504888,934,147
P504888,935,148
P504892,6505,1
P504892,942,2
P504892,6,3
P504892,43,4
P504892,383,5
P504892,114,6
P504892,199,7
P504892,863,8
P504892,5462,9
P504892,9,10
P504892,297,11
P504892,1356,12
P504892,844,13
P504892,117,14
P504892,162,15
P504892,1266,16
P504892,45,17
P504892,409,18
P504892,3089,19
P504892,84,20
P504892,1858,21
P504892,1542,22
P504892,2505,23
P504892,4,24
P504892,449,25
P504892,2029,26
P504892,592,27
P504892,211,28
P504892,854,29
P504892,529,30
P504892,85,31
P504892,19,32
P504892,348,33
P504892,20,34
P504892,190,35
P504892,3224,36
P504892,5619,37
P504892,363,38
P504892,458,39
P504892,443,40
P504892,1124,41
P504892,440,42
P504892,1474,43
P504892,537,44
P504892,4613,45
P504892,2292,46
P504892,28,47
P504892,593,48
P504892,40,49
P504892,848,50
P504892,748,51
P504892,1860,52
P504892,71,53
P504892,1125,54
P504892,1472,55
P504892,31,56
P504892,227,57
P504892,24,58
P504892,64,59
P504892,1449,60
P504911,1305,1
P504911,1306,2
P504911,1307,3
P504911,43,4
P504911,1282,5
P504911,6,6
P504911,77,7
P504911,213,8
P504911,51,9
P504911,692,10
P504911,1972,11
P504911,291,12
P504911,337,13
P504911,1286,14
P504911,274,15
P504911,1356,16
P504911,150,17
P504911,1284,18
P504911,1078,19
P504911,942,20
P504911,2394,21
P504911,1973,22
P504911,45,23
P504911,383,24
P504911,748,25
P504911,24,26
P504911,64,27
P504911,1449,28
P504911,746,29
P504911,85,30
P504911,166,31
P504911,2552,32
P504911,971,33
P504911,110,34
P504911,1290,35
P504911,2410,36
P504911,1897,37
P504911,3413,38
P504911,4613,39
P504911,55,40
P504911,463,41
P504911,6225,42
P504911,6226,43
P504911,100,44
P504911,4881,45
P504911,387,46
P504911,489,47
P504911,3968,48
P504911,1317,49
P504911,276,50
P504911,1339,51
P504911,76,52
P504911,586,53
P504911,454,54
P504911,6157,55
P504911,29,56
P504911,443,57
P504911,2491,58
P504911,2490,59
P504911,162,60
P504911,1300,61
P504911,2366,62
P504911,6235,63
P504911,3392,64
P504911,3435,65
P504911,78,66
P504911,1956,67
P504911,384,68
P504911,6236,69
P504911,1310,70
P504911,1934,71
P504911,1935,72
P504911,6285,73
P504911,6286,74
P504911,1530,75
P504911,1309,76
P504911,332,77
P504911,4141,78
P504911,2928,79
P504911,440,80
P504911,6287,81
P504911,9,82
P504911,550,83
P504911,750,84
P504911,71,85
P504911,2028,86
P504911,335,87
P504911,101,88
P504911,1042,89
P504911,2485,90
P504911,28,91
P504919,6505,1
P504919,387,2
P504919,453,3
P504919,101,4
P504919,6,5
P504919,1513,6
P504919,2109,7
P504919,121,8
P504919,57,9
P504919,28,10
P504919,189,11
P504985,457,1
P504985,6,2
P504985,911,3
P504985,64,4
P504985,1449,5
P504985,557,6
P504985,62,7
P504985,4609,8
P504985,1244,9
P504985,3541,10
P504985,454,11
P504985,681,12
P504985,166,13
P504985,958,14
P504985,458,15
P504985,43,16
P504985,971,17
P504985,117,18
P504985,28,19
P504985,2329,20
P504985,93,21
P504985,448,22
P504985,54,23
P504985,942,24
P504985,1493,25
P504985,435,26
P504985,809,27
P504985,35,28
P504985,970,29
P504985,121,30
P504985,1651,31
P504985,750,32
P504985,1263,33
P504985,4614,34
P504985,968,35
P504985,1495,36
P504985,437,37
P504985,5462,38
P504985,45,39
P504985,199,40
P504985,393,41
P504985,122,42
P504985,30,43
P504985,1860,44
P504985,5619,45
P504985,150,46
P504985,78,47
P504985,420,48
P504985,297,49
P504985,669,50
P504985,3275,51
P504985,58,52
P504985,1513,53
P504985,114,54
P504985,4585,55
P504985,8,56
P504985,190,57
P504985,85,58
P504985,23,59
P504985,453,60
P504985,255,61
P504985,3542,62
P504985,779,63
P504985,748,64
P504985,20,65
P504985,380,66
P504985,24,67
P504985,1031,68
P504985,335,69
P504985,32,70
P504985,1603,71
P504985,2338,72
P504985,4613,73
P504985,162,74
P504985,29,75
P504985,357,76
P504985,3282,77
P504985,55,78
P504986,1070,1
P504986,1284,2
P504986,162,3
P504986,6,4
P504986,136,5
P504986,274,6
P504986,5749,7
P504986,271,8
P504986,4603,9
P504986,48,10
P504986,286,11
P504986,890,12
P504986,140,13
P504986,2134,14
P504986,189,15
P504986,5789,16
P504986,5801,17
P504986,357,18
P504986,5802,19
P504986,2396,20
P504986,93,21
P504986,85,22
P504986,2629,23
P504986,98,24
P504986,5768,25
P504986,1751,26
P504986,354,27
P504986,5780,28
P504986,45,29
P504986,741,30
P504986,849,31
P504986,4613,32
P504986,146,33
P504986,557,34
P504986,750,35
P504986,20,36
P504986,1642,37
P504986,117,38
P504986,34,39
P504986,210,40
P504986,5772,41
P504986,4944,42
P504986,1819,43
P504986,1989,44
P504987,1990,1
P504987,1903,2
P504987,1991,3
P504987,1989,4
P504987,92,5
P504987,6,6
P504987,1691,7
P504987,1953,8
P504987,1992,9
P504987,1282,10
P504987,625,11
P504987,584,12
P504987,1294,13
P504987,1993,14
P504987,1898,15
P504987,234,16
P504987,235,17
P504987,79,18
P504987,361,19
P504987,1897,20
P504987,238,21
P504987,239,22
P504987,464,23
P504987,236,24
P504987,327,25
P504987,3778,26
P504987,242,27
P504987,1899,28
P504987,43,29
P504987,45,30
P504987,64,31
P504987,1449,32
P504987,24,33
P504987,1957,34
P504987,1901,35
P504988,2003,1
P504988,6,2
P504988,189,3
P504988,1706,4
P504988,1505,5
P504988,590,6
P505009,457,1
P505009,5462,2
P505009,297,3
P505009,6,4
P505009,30,5
P505009,904,6
P505009,28,7
P505009,64,8
P505009,1449,9
P505009,45,10
P505009,166,11
P505009,298,12
P505009,312,13
P505009,123,14
P505009,117,15
P505009,4609,16
P505009,292,17
P505009,961,18
P505009,962,19
P505009,974,20
P505020,457,1
P505020,4817,2
P505020,6,3
P505020,45,4
P505020,977,5
P505020,588,6
P505020,699,7
P505020,733,8
P505020,175,9
P505020,458,10
P505020,121,11
P505020,24,12
P505020,28,13
P505020,748,14
P505020,958,15
P505020,978,16
P505020,312,17
P505020,117,18
P505020,4609,19
P505020,292,20
P505020,961,21
P505020,962,22
P505020,974,23
P505020,964,24
P505020,4613,25
P505023,457,1
P505023,318,2
P505023,162,3
P505023,6,4
P505023,45,5
P505023,4609,6
P505023,965,7
P505023,966,8
P505023,680,9
P505023,942,10
P505023,967,11
P505023,748,12
P505023,29,13
P505023,291,14
P505023,166,15
P505023,312,16
P505023,968,17
P505023,209,18
P505023,969,19
P505023,970,20
P505023,971,21
P505023,239,22
P505023,972,23
P505023,958,24
P505023,481,25
P505023,456,26
P505023,190,27
P505023,207,28
P505023,64,29
P505023,1449,30
P505023,24,31
P505023,4613,32
P505023,973,33
P505023,483,34
P505023,961,35
P505023,962,36
P505023,93,37
P505023,28,38
P505023,964,39
P505023,117,40
P505024,942,1
P505024,239,2
P505024,966,3
P505024,170,4
P505024,599,5
P505024,64,6
P505024,1449,7
P505024,24,8
P505024,958,9
P505024,312,10
P505024,972,11
P505024,35,12
P505024,4613,13
P505024,17,14
P505024,93,15
P505024,964,16
P505031,457,1
P505031,43,2
P505031,6,3
P505031,51,4
P505031,942,5
P505031,681,6
P505031,199,7
P505031,699,8
P505031,1415,9
P505031,2552,10
P505031,166,11
P505031,748,12
P505031,312,13
P505031,190,14
P505031,958,15
P505031,92,16
P505031,30,17
P505031,566,18
P505031,959,19
P505031,593,20
P505031,396,21
P505031,45,22
P505031,4609,23
P505031,40,24
P505031,727,25
P505031,162,26
P505031,960,27
P505031,961,28
P505031,962,29
P505031,963,30
P505031,28,31
P505031,964,32
P505031,117,33
P505031,4613,34
P505047,2,1
P505047,594,2
P505047,6,3
P505047,199,4
P505047,163,5
P505047,751,6
P505047,428,7
P505047,1844,8
P505047,598,9
P505047,586,10
P505047,891,11
P505047,1131,12
P505047,3023,13
P505047,3174,14
P505047,4628,15
P505047,4629,16
P505047,585,17
P505047,4630,18
P505047,434,19
P505047,4631,20
P505047,4632,21
P505047,697,22
P505047,312,23
P505047,4613,24
P505047,91,25
P505047,1254,26
P505047,3961,27
P505047,59,28
P505047,383,29
P505047,371,30
P505047,56,31
P505047,372,32
P505047,672,33
P505047,373,34
P505047,374,35
P505047,375,36
P505047,377,37
P505047,378,38
P505047,376,39
P505047,381,40
P505047,382,41
P505047,211,42
P505047,593,43
P505047,2750,44
P505047,31,45
P505047,121,46
P505047,4634,47
P505047,4614,48
P505047,2292,49
P505047,557,50
P505047,4,51
P505047,20,52
P505047,1312,53
P505047,34,54
P505047,4636,55
P505047,55,56
P505047,23,57
P505047,190,58
P505047,86,59
P505047,30,60
P505047,28,61
P505049,6505,1
P505049,2613,2
P505049,3788,3
P505049,43,4
P505049,51,5
P505049,1415,6
P505049,4036,7
P505049,295,8
P505049,199,9
P505049,86,10
P505049,653,11
P505049,2371,12
P505049,1130,13
P505049,329,14
P505049,2134,15
P505049,1133,16
P505049,2561,17
P505049,29,18
P505049,110,19
P505049,2410,20
P505049,909,21
P505049,1698,22
P505049,1129,23
P505049,17,24
P505049,2960,25
P505049,5886,26
P505049,5887,27
P505049,3068,28
P505049,4400,29
P505049,93,30
P505049,85,31
P505049,1073,32
P505049,303,33
P505049,4613,34
P505049,224,35
P505049,222,36
P505049,225,37
P505049,1339,38
P505049,114,39
P505049,5888,40
P505049,748,41
P505049,5892,42
P505049,1886,43
P505049,1877,44
P505049,1603,45
P505049,223,46
P505049,740,47
P505049,24,48
P505049,12,49
P505049,6,50
P505049,2292,51
P505049,27,52
P505049,221,53
P505049,220,54
P505049,971,55
P505049,45,56
P505049,4609,57
P505049,190,58
P505049,58,59
P505049,121,60
P505049,4614,61
P505049,64,62
P505049,1449,63
P505049,424,64
P505049,34,65
P505054,457,1
P505054,162,2
P505054,6,3
P505054,318,4
P505054,942,5
P505054,64,6
P505054,1449,7
P505054,46,8
P505054,45,9
P505054,876,10
P505054,975,11
P505054,43,12
P505054,583,13
P505054,584,14
P505054,970,15
P505054,4036,16
P505054,58,17
P505054,166,18
P505054,199,19
P505054,614,20
P505054,312,21
P505054,748,22
P505054,958,23
P505054,965,24
P505054,976,25
P505054,959,26
P505054,12,27
P505054,2292,28
P505054,220,29
P505054,464,30
P505054,891,31
P505054,85,32
P505054,960,33
P505054,963,34
P505054,964,35
P505054,4613,36
P505120,6505,1
P505120,492,2
P505120,226,3
P505120,410,4
P505120,6,5
P505120,4613,6
P505120,540,7
P505120,2873,8
P505120,357,9
P505120,144,10
P505120,2878,11
P505120,463,12
P505120,596,13
P505120,98,14
P505120,573,15
P505120,43,16
P505120,5462,17
P505120,893,18
P505120,85,19
P505120,4,20
P505120,2434,21
P505120,2902,22
P505120,2903,23
P505120,2506,24
P505120,4609,25
P505120,4076,26
P505120,2410,27
P505120,128,28
P505120,34,29
P505120,121,30
P505120,24,31
P505120,1333,32
P505120,2292,33
P505120,489,34
P505120,9,35
P505120,583,36
P505120,584,37
P505120,2874,38
P505120,2337,39
P505120,2562,40
P505120,2563,41
P505120,2564,42
P505120,2565,43
P505120,2566,44
P505120,368,45
P505120,369,46
P505120,3916,47
P505120,52,48
P505120,373,49
P505120,383,50
P505120,672,51
P505120,381,52
P505120,376,53
P505120,382,54
P505120,377,55
P505120,374,56
P505120,378,57
P505120,375,58
P505120,2561,59
P505120,510,60
P505120,5619,61
P505120,371,62
P505120,518,63
P505120,981,64
P505120,29,65
P505120,45,66
P505120,380,67
P505120,59,68
P505120,211,69
P505120,372,70
P505120,220,71
P505120,58,72
P505120,62,73
P505120,12,74
P505120,379,75
P505120,4036,76
P505120,190,77
P505120,559,78
P505120,64,79
P505120,1449,80
P505120,166,81
P505120,1222,82
P505120,440,83
P505120,2877,84
P505120,1415,85
P505120,465,86
P505120,2884,87
P505120,2885,88
P505120,434,89
P505120,399,90
P505120,10,91
P505120,101,92
P505120,51,93
P505120,1652,94
P505120,468,95
P505120,971,96
P505120,28,97
P505131,2,1
P505131,199,2
P505131,6,3
P505131,163,4
P505131,594,5
P505131,91,6
P505131,751,7
P505131,1133,8
P505131,71,9
P505131,428,10
P505131,598,11
P505131,4399,12
P505131,697,13
P505131,4632,14
P505131,413,15
P505131,1825,16
P505131,1134,17
P505131,4636,18
P505131,367,19
P505131,4629,20
P505131,4628,21
P505131,3174,22
P505131,585,23
P505131,4643,24
P505131,4630,25
P505131,86,26
P505131,312,27
P505131,59,28
P505131,383,29
P505131,371,30
P505131,672,31
P505131,373,32
P505131,374,33
P505131,375,34
P505131,377,35
P505131,378,36
P505131,376,37
P505131,381,38
P505131,382,39
P505131,372,40
P505131,211,41
P505131,29,42
P505131,342,43
P505131,557,44
P505131,190,45
P505131,23,46
P505131,4634,47
P505131,2750,48
P505131,31,49
P505131,593,50
P505131,891,51
P505131,55,52
P505131,34,53
P505131,121,54
P505131,4614,55
P505131,4613,56
P505131,4,57
P505131,20,58
P505131,1312,59
P505131,448,60
P505131,28,61
P505133,2,1
P505133,175,2
P505133,924,3
P505133,71,4
P505133,6,5
P505133,5619,6
P505133,428,7
P505133,926,8
P505133,4644,9
P505133,1131,10
P505133,4645,11
P505133,626,12
P505133,2383,13
P505133,4647,14
P505133,780,15
P505133,727,16
P505133,51,17
P505133,101,18
P505133,451,19
P505133,31,20
P505133,4076,21
P505133,298,22
P505133,299,23
P505133,28,24
P505133,117,25
P505133,440,26
P505133,1864,27
P505133,301,28
P505133,557,29
P505139,6505,1
P505139,239,2
P505139,6,3
P505139,276,4
P505139,199,5
P505139,594,6
P505139,43,7
P505139,942,8
P505139,4609,9
P505139,2018,10
P505139,45,11
P505139,77,12
P505139,85,13
P505139,496,14
P505139,894,15
P505139,453,16
P505139,55,17
P505139,881,18
P505139,760,19
P505139,20,20
P505139,2162,21
P505139,348,22
P505139,2238,23
P505139,155,24
P505139,2239,25
P505139,2240,26
P505139,2241,27
P505139,519,28
P505139,2242,29
P505139,2243,30
P505139,1119,31
P505139,2244,32
P505139,2245,33
P505139,2246,34
P505139,598,35
P505139,4613,36
P505139,110,37
P505139,2247,38
P505139,24,39
P505139,941,40
P505139,2552,41
P505139,989,42
P505139,691,43
P505139,190,44
P505139,1252,45
P505139,2292,46
P505139,62,47
P505139,248,48
P505139,305,49
P505139,299,50
P505139,2248,51
P505139,2249,52
P505139,933,53
P505139,121,54
P505140,149,1
P505140,622,2
P505140,199,3
P505140,2018,4
P505140,751,5
P505140,3,6
P505140,942,7
P505140,2386,8
P505140,76,9
P505140,492,10
P505140,1844,11
P505140,85,12
P505140,89,13
P505140,55,14
P505140,4637,15
P505140,20,16
P505140,4638,17
P505140,4639,18
P505140,4640,19
P505140,2359,20
P505140,894,21
P505140,741,22
P505140,557,23
P505140,45,24
P505140,4609,25
P505140,384,26
P505140,1329,27
P505140,1331,28
P505140,4613,29
P505142,2,1
P505142,6,2
P505142,594,3
P505142,71,4
P505142,9,5
P505142,585,6
P505142,163,7
P505142,3258,8
P505142,586,9
P505142,428,10
P505142,4641,11
P505142,891,12
P505142,20,13
P505142,1206,14
P505142,4642,15
P505142,1312,16
P505142,4,17
P505142,598,18
P505142,199,19
P505142,59,20
P505142,377,21
P505142,312,22
P505142,4613,23
P505142,371,24
P505142,672,25
P505142,373,26
P505142,374,27
P505142,375,28
P505142,376,29
P505142,378,30
P505142,381,31
P505142,382,32
P505142,383,33
P505142,86,34
P505142,2047,35
P505142,5462,36
P505142,31,37
P505142,557,38
P505142,593,39
P505142,372,40
P505142,211,41
P505142,121,42
P505142,23,43
P505142,2750,44
P505142,4634,45
P505142,68,46
P505142,30,47
P505145,6505,1
P505145,45,2
P505145,758,3
P505145,8,4
P505145,4609,5
P505145,189,6
P505145,759,7
P505145,539,8
P505145,642,9
P505145,522,10
P505145,760,11
P505145,359,12
P505145,761,13
P505145,289,14
P505145,606,15
P505145,762,16
P505145,31,17
P505145,64,18
P505145,1449,19
P505145,57,20
P505145,117,21
P505145,28,22
P505145,34,23
P505145,68,24
P505145,425,25
P505145,42,26
P505158,6505,1
P505158,6,2
P505158,1896,3
P505158,199,4
P505158,34,5
P505158,190,6
P505158,150,7
P505158,117,8
P505158,1900,9
P505158,2298,10
P505158,2740,11
P505158,9,12
P505158,31,13
P505158,28,14
P505158,101,15
P505158,2454,16
P505158,4609,17
P505158,93,18
P505158,4614,19
P505158,121,20
P505158,496,21
P505158,1921,22
P505158,305,23
P505158,1305,24
P505158,4492,25
P505158,1306,26
P505158,1307,27
P505160,201,1
P505160,4602,2
P505160,1126,3
P505160,4136,4
P505160,907,5
P505160,944,6
P505160,45,7
P505160,225,8
P505160,76,9
P505160,799,10
P505160,8,11
P505160,75,12
P505160,390,13
P505160,4451,14
P505160,2371,15
P505160,6,16
P505160,597,17
P505160,4438,18
P505160,1117,19
P505160,4439,20
P505160,4436,21
P505160,478,22
P505160,1340,23
P505160,2047,24
P505160,2432,25
P505160,1336,26
P505160,4440,27
P505160,4441,28
P505160,4437,29
P505160,6505,30
P505160,3839,31
P505160,1515,32
P505160,207,33
P505160,898,34
P505160,413,35
P505160,325,36
P505160,20,37
P505160,85,38
P505160,93,39
P505160,487,40
P505160,86,41
P505160,91,42
P505160,83,43
P505160,942,44
P505160,844,45
P505160,211,46
P505160,163,47
P505160,1718,48
P505160,4153,49
P505160,1075,50
P505160,798,51
P505160,4464,52
P505160,1844,53
P505160,336,54
P505160,209,55
P505160,890,56
P505160,284,57
P505160,1134,58
P505160,4687,59
P505160,400,60
P505160,3032,61
P505160,3033,62
P505160,775,63
P505160,537,64
P505160,796,65
P505160,1594,66
P505160,1323,67
P505160,800,68
P505160,29,69
P505160,1839,70
P505160,189,71
P505160,1684,72
P505160,1350,73
P505160,136,74
P505160,67,75
P505160,68,76
P505160,42,77
P505160,4607,78
P505160,425,79
P505160,197,80
P505160,146,81
P505160,57,82
P505160,128,83
P505160,166,84
P505160,4614,85
P505160,34,86
P505174,924,1
P505174,6505,2
P505174,6,3
P505174,45,4
P505174,298,5
P505174,3034,6
P505174,2198,7
P505174,3035,8
P505174,28,9
P505174,211,10
P505174,3036,11
P505174,67,12
P505174,1036,13
P505174,310,14
P505174,2993,15
P505174,357,16
P505174,2292,17
P505174,85,18
P505174,86,19
P505174,890,20
P505174,336,21
P505174,775,22
P505174,24,23
